Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
2549,0,0.269924,66,0,0.57714,3816.0,6,0,2,0,0.0
2550,0,0.520367,81,5,1.359888,12418.0,7,0,1,0,1.0
2551,0,0.725045,29,0,0.827019,7379.0,7,0,0,0,0.0
2552,0,0.102204,25,0,2.245253,1376.0,8,0,1,0,1.0
2553,0,0.282287,78,0,0.35984,7472.0,11,0,1,0,1.0
2554,0,0.383831,57,0,2.335445,7977.0,8,0,0,1,0.0
2555,1,0.409702,39,0,0.972659,3471.0,8,0,0,0,1.0
2556,0,0.129318,59,1,1.22051,1485.0,9,0,0,0,0.0
2557,1,12.375551,21,0,0.452391,,9,0,2,98,0.0
2558,0,0.280726,52,0,0.57274,4884.0,7,0,0,1,0.0
2559,0,0.200052,56,1,1.593475,,10,0,1,0,2.0
2560,0,0.267885,64,1,3.327957,1539.0,8,0,3,0,2.0
2561,0,0.552053,37,0,0.063493,4582.0,5,0,2,0,1.0
2562,0,0.478279,53,0,0.593513,4078.0,8,0,1,0,0.0
2563,0,0.435028,39,0,0.109035,3519.0,11,0,1,0,1.0
2564,0,0.365832,55,0,0.438513,4597.0,7,0,0,0,2.0
2565,0,0.215683,39,0,1.575681,2034.0,7,0,0,0,2.0
2566,0,0.211015,46,0,1.463965,3470.0,3,2,0,0,1.0
2567,0,8.087479,38,2,3.284855,7530.0,10,0,1,0,0.0
2568,0,0.297055,61,0,0.795155,3714.0,7,0,1,0,0.0
2569,0,0.439809,64,0,0.07934,1290.0,6,0,0,0,0.0
2570,0,0.165445,48,5,0.751655,,6,1,1,0,0.0
2571,1,0.159542,52,0,2.404355,2087.0,11,0,2,0,1.0
2572,0,0.241431,31,0,2.053271,6085.0,7,0,1,0,1.0
2573,0,0.527724,47,0,1.450103,,10,1,0,0,1.0
2574,0,0.094213,51,0,0.437374,1303.0,6,0,0,0,0.0
2575,0,0.507226,88,98,2.947292,9020.0,7,0,1,0,1.0
2576,0,0.160321,36,0,0.714086,2018.0,7,0,0,0,0.0
2577,0,0.333208,72,0,0.120559,17108.0,4,0,1,0,1.0
2578,0,0.442261,65,1,0.315084,,7,0,0,0,2.0
2579,0,0.431112,55,0,0.979372,1813.0,11,0,1,0,0.0
2580,0,0.395517,76,0,0.163128,,7,0,0,0,1.0
2581,0,0.469599,57,0,0.310813,6492.0,8,0,1,0,0.0
2582,0,0.14305,57,0,0.201765,3593.0,6,0,1,0,1.0
2583,0,0.124439,51,0,0.945181,4549.0,6,0,1,0,1.0
2584,0,0.147556,69,0,0.274753,17858.0,10,0,3,0,1.0
2585,0,0.26396,67,0,1.299329,2809.0,2,0,1,0,1.0
2586,0,0.398466,43,0,0.632159,5156.0,6,0,1,0,1.0
2587,0,0.35803,33,0,0.049084,,8,0,0,0,0.0
2588,0,0.467258,49,0,0.572106,,12,0,1,0,0.0
2589,0,0.233037,40,0,0.194922,,12,0,3,0,0.0
2590,0,0.442993,51,0,1.185667,7363.0,8,0,1,0,0.0
2591,0,10.577894,69,0,0.351215,1938.0,6,0,1,0,0.0
2592,0,0.377343,45,0,1.910125,,9,2,0,0,0.0
2593,1,0.128032,51,0,2.722503,2544.0,6,0,0,0,0.0
2594,0,0.330415,52,0,0.258784,,9,0,1,0,1.0
2595,0,0.155202,63,0,1.937429,15897.0,5,0,1,0,0.0
2596,0,0.470385,21,0,0.218116,,3,0,1,0,1.0
2597,0,0.583027,43,0,0.540823,4994.0,5,0,0,0,0.0
2598,0,0.218337,54,0,0.477821,8981.0,4,0,1,0,0.0
2599,0,0.316107,68,0,0.331808,,15,0,5,0,0.0
2600,0,0.208679,45,0,0.938279,7001.0,8,0,3,0,2.0
2601,0,0.258807,25,0,2.564533,,9,0,1,0,1.0
2602,0,0.288569,60,0,1.059358,4454.0,15,0,0,0,0.0
2603,0,0.310093,43,0,0.554246,3665.0,14,0,0,0,0.0
2604,1,0.154207,35,0,0.119985,3723.0,7,0,2,0,0.0
2605,0,0.542225,43,0,0.029864,9766.0,10,0,1,0,0.0
2606,0,0.169647,49,0,0.41633,6582.0,15,3,0,0,1.0
2607,0,0.103454,43,0,0.084636,6204.0,9,0,1,0,3.0
2608,0,0.41093,21,0,0.156688,9285.0,10,0,1,0,1.0
2609,0,0.545525,64,0,0.797873,952.0,5,0,0,0,2.0
2610,0,0.318747,69,0,0.160505,6298.0,4,0,3,0,1.0
2611,0,0.107409,61,0,0.268874,5853.0,6,0,2,0,0.0
2612,0,0.386536,36,0,0.816892,18676.0,7,0,1,0,0.0
2613,0,0.335214,49,0,0.828072,1446.0,7,0,0,0,0.0
2614,0,0.216541,51,0,0.383028,,7,0,0,0,2.0
2615,0,0.025488,60,0,0.096554,5220.0,5,0,1,0,1.0
2616,0,0.132792,61,0,0.368587,7267.0,11,0,0,0,0.0
2617,0,0.145353,41,0,0.716886,18783.0,6,0,1,0,2.0
2618,0,0.31383,53,0,0.628424,7697.0,11,0,2,0,0.0
2619,0,0.437135,58,1,2.08334,6770.0,10,0,0,0,0.0
2620,0,10.165591,72,0,0.32592,5966.0,14,0,1,0,0.0
2621,0,0.148463,61,0,0.117058,3338.0,8,0,2,0,0.0
2622,0,0.313126,63,0,0.41422,4804.0,8,0,1,0,1.0
2623,0,0.511472,53,0,0.389321,,7,0,0,0,3.0
2624,0,0.248295,71,0,0.69572,4742.0,10,98,1,0,0.0
2625,0,0.346877,57,0,3.025127,758.0,17,0,0,0,3.0
2626,0,0.209523,39,0,0.162716,6927.0,10,0,1,0,0.0
2627,0,0.03296,71,0,0.907675,,9,0,2,0,0.0
2628,0,0.234725,61,0,1.002321,3755.0,9,0,1,0,1.0
2629,0,0.565716,45,0,0.46453,5859.0,15,0,1,0,0.0
2630,0,0.194051,45,0,0.653097,,6,0,0,0,1.0
2631,0,0.335909,56,0,0.575418,23003.0,7,0,1,0,1.0
2632,0,0.360881,58,0,0.633263,4526.0,4,0,0,0,0.0
2633,0,0.620347,54,0,7.681988,4373.0,11,0,1,0,0.0
2634,0,0.338682,56,0,1.12821,2270.0,12,0,3,0,0.0
2635,0,0.163555,75,0,0.189067,5009.0,6,0,0,0,0.0
2636,0,0.20173,67,0,0.665898,14906.0,16,0,2,0,1.0
2637,0,0.274194,54,0,10.0,11256.0,4,0,0,0,1.0
2638,0,7.228876,65,0,0.494467,9735.0,9,0,0,0,2.0
2639,0,0.35183,37,1,0.014471,7609.0,11,0,1,0,0.0
2640,0,0.166314,57,0,0.259231,,10,0,1,0,1.0
2641,0,0.401733,77,98,0.469895,1540.0,7,0,0,0,1.0
2642,0,0.097834,48,0,0.490009,,10,0,2,0,0.0
2643,0,0.201493,40,0,3.775937,4069.0,10,0,1,0,2.0
2644,0,0.06675,42,0,1.072847,11373.0,3,0,1,0,0.0
2645,1,0.333691,36,2,0.320499,6295.0,11,0,1,0,2.0
2646,0,0.567091,41,0,0.994982,17851.0,9,0,1,0,1.0
2647,0,0.085709,46,0,0.441698,,3,0,1,0,1.0
2648,0,0.206735,32,0,0.4518,3411.0,6,0,0,0,0.0
2649,0,0.166435,52,0,3.332256,1168.0,9,0,0,0,2.0
2650,0,0.194977,64,5,4.439745,14890.0,7,0,1,0,1.0
2651,0,0.160709,39,0,1.1629,14581.0,9,0,0,0,0.0
2652,0,0.190065,73,0,0.292684,1647.0,4,0,2,0,2.0
2653,0,0.119042,59,1,4.443914,16438.0,6,0,2,0,1.0
2654,0,0.394958,66,0,1.054825,6672.0,10,0,2,0,1.0
2655,0,0.070371,42,0,0.772404,5588.0,10,0,0,0,1.0
2656,0,9.969899,63,0,0.265649,17886.0,10,0,2,0,0.0
2657,0,0.08735,36,0,0.506906,14411.0,3,0,0,0,0.0
2658,0,0.059957,64,0,9.454819,8275.0,8,0,0,0,1.0
2659,0,0.525424,54,0,0.060898,,10,0,2,0,
2660,0,0.282718,59,0,10.0,8047.0,5,0,1,0,0.0
2661,0,0.349739,35,0,4.541817,,5,0,1,0,0.0
2662,0,0.408496,39,1,3.556323,,4,96,0,0,0.0
2663,1,0.035838,60,2,1.003069,2387.0,7,0,0,0,
2664,0,0.06143,38,0,0.344618,3765.0,3,0,0,0,1.0
2665,0,0.124151,58,0,0.330734,3665.0,9,0,0,0,1.0
2666,0,0.365688,32,3,0.130362,2956.0,7,0,1,0,1.0
2667,0,0.207809,63,0,0.429521,5482.0,17,0,0,0,1.0
2668,0,0.277012,34,0,0.473018,3792.0,9,0,1,0,1.0
2669,0,0.304749,59,0,1.106474,7345.0,17,0,1,0,0.0
2670,0,0.268244,60,0,0.129071,1342.0,9,0,2,0,0.0
2671,0,0.614454,42,0,0.188745,4488.0,3,0,1,0,0.0
2672,0,0.462581,60,0,0.132292,,4,0,0,0,0.0
2673,0,0.43124,55,0,0.91226,3833.0,7,0,2,0,2.0
2674,0,0.276974,44,0,1.35554,,5,0,0,0,1.0
2675,0,0.494453,37,0,2.945987,1382.0,8,0,1,0,0.0
2676,0,0.317372,24,0,0.226891,6536.0,7,0,3,0,0.0
2677,0,0.516213,56,0,0.460977,8250.0,11,0,0,0,0.0
2678,0,0.52749,30,1,0.197752,,6,0,1,0,1.0
2679,0,0.091491,53,0,0.216685,11282.0,8,0,2,0,0.0
2680,0,0.313663,48,0,1.0621,5774.0,13,0,1,0,1.0
2681,0,0.394411,61,1,10.0,7207.0,8,0,0,0,1.0
2682,0,0.292624,47,2,0.321209,5568.0,8,0,1,0,1.0
2683,0,0.44861,47,2,0.081194,8518.0,4,0,1,0,0.0
2684,0,0.356376,62,2,6.187064,1391.0,9,0,1,1,1.0
2685,0,3.853572,56,2,0.081344,2404.0,9,0,1,0,1.0
2686,0,0.17672,56,0,0.400525,17492.0,10,0,2,0,1.0
2687,0,0.050813,58,0,0.637445,686.0,13,0,3,0,2.0
2688,0,0.363098,30,0,1.971183,4393.0,8,0,2,0,1.0
2689,0,0.357112,62,1,3.20304,12554.0,5,0,2,0,1.0
2690,0,0.183047,60,0,0.450323,4561.0,5,0,0,0,1.0
2691,0,0.28302,37,0,6.084548,3554.0,7,0,3,0,0.0
2692,1,0.263864,48,2,0.465511,5450.0,11,0,1,0,0.0
2693,0,1.255167,51,0,0.122945,3705.0,6,0,1,2,0.0
2694,0,0.460973,50,0,0.560792,5037.0,6,0,1,0,0.0
2695,0,0.128829,56,0,0.442622,2844.0,7,0,0,0,1.0
2696,0,0.123317,72,0,0.348629,11931.0,8,0,1,1,0.0
2697,0,0.276876,67,0,1.937739,15346.0,6,0,2,2,0.0
2698,0,0.400176,33,0,0.096944,4417.0,4,0,0,0,4.0
2699,0,0.364628,60,0,1.226643,1621.0,11,0,0,0,0.0
2700,0,0.528469,70,1,0.654701,3232.0,7,0,0,98,1.0
2701,0,0.742599,57,0,0.159439,,7,0,1,0,0.0
2702,0,0.042611,67,0,0.730274,7364.0,12,0,0,0,1.0
2703,0,0.249797,80,0,3.776217,2194.0,10,0,2,0,2.0
2704,0,0.073491,66,0,1.287403,,11,0,1,0,0.0
2705,0,0.168159,55,0,0.305179,7394.0,9,0,1,0,1.0
2706,0,0.0893,66,0,1.670587,10416.0,8,0,0,0,0.0
2707,0,0.268539,54,0,0.127996,2989.0,7,0,0,0,1.0
2708,0,5.104913,52,0,1.053487,,5,0,2,0,1.0
2709,0,2.830033,47,0,4.404686,50000.0,12,0,2,0,0.0
2710,0,0.237147,73,0,0.133869,9197.0,11,0,2,0,1.0
2711,0,0.25028,40,0,1.988224,3969.0,6,0,0,0,1.0
2712,0,0.265671,73,0,0.172042,9849.0,8,0,1,98,2.0
2713,0,0.096725,58,0,0.575123,,6,0,0,0,1.0
2714,0,0.289093,32,0,0.096322,,5,0,1,0,2.0
2715,0,0.107913,57,1,2.432873,5583.0,12,0,1,0,2.0
2716,0,0.336833,22,0,0.156728,,11,0,0,0,1.0
2717,0,0.546113,60,0,0.44298,4487.0,2,0,0,0,0.0
2718,0,0.380825,64,0,2.722706,,3,0,1,0,0.0
2719,0,0.084209,43,0,1.17066,23166.0,9,0,2,0,0.0
2720,0,0.398311,53,0,1.818798,2314.0,12,0,0,0,0.0
2721,0,0.237514,79,1,2.077572,1655.0,7,0,1,0,1.0
2722,0,0.045778,44,0,0.985579,4145.0,9,0,3,0,2.0
2723,0,0.143278,37,0,6.20479,2277.0,10,0,1,0,1.0
2724,0,0.461734,72,0,1.187022,4715.0,6,0,1,0,1.0
2725,0,0.205177,79,0,0.504703,8520.0,10,0,0,0,0.0
2726,0,0.211326,52,0,0.422748,10896.0,8,0,0,0,2.0
2727,0,0.428738,66,2,0.411184,9431.0,9,0,0,0,0.0
2728,0,0.503291,70,0,0.562991,3848.0,6,98,2,0,1.0
2729,0,0.387443,41,0,1.864483,5113.0,6,0,1,0,0.0
2730,0,0.134561,45,0,0.122011,,8,0,2,0,0.0
2731,0,0.161191,69,0,0.061152,1204.0,6,0,2,0,1.0
2732,0,0.26766,75,0,0.069271,7757.0,9,0,2,0,0.0
2733,0,12.772968,59,0,0.198895,1531.0,9,0,2,0,0.0
2734,0,0.406141,39,0,0.632892,25141.0,7,0,0,0,1.0
2735,1,0.156461,79,0,3.170105,,6,0,1,0,1.0
2736,0,0.207135,44,0,0.613546,4239.0,6,0,3,0,0.0
2737,0,0.550472,47,0,0.83337,2655.0,9,0,1,0,0.0
2738,0,0.235916,56,0,1.202238,2969.0,10,0,1,0,1.0
2739,0,12.083502,73,0,1.47553,30311.0,8,0,1,0,1.0
2740,0,0.307521,63,0,2.991202,,9,0,1,0,2.0
2741,0,0.640893,57,2,0.351081,1423.0,10,0,0,0,2.0
2742,0,0.403586,58,0,0.375183,16372.0,5,0,1,0,2.0
2743,0,0.275442,52,0,0.346918,12766.0,9,0,1,0,0.0
2744,0,0.085702,59,2,3.592802,3924.0,5,0,2,0,
2745,0,0.082626,21,0,1.648056,6281.0,10,0,3,0,2.0
2746,0,0.178603,47,2,0.722796,4856.0,13,0,2,0,0.0
2747,0,0.056119,55,0,8.766197,,6,0,1,0,0.0
2748,1,0.211254,35,0,0.403197,2599.0,9,0,2,0,0.0
2749,0,0.276683,57,0,0.189576,5523.0,7,0,1,0,0.0
2750,0,0.308771,49,0,0.118031,3489.0,13,0,0,0,
2751,0,0.194541,76,0,1.135137,,8,0,1,0,0.0
2752,0,0.187306,74,0,0.131871,28376.0,10,0,0,0,1.0
2753,0,0.147233,45,0,1.338492,1909.0,8,0,0,0,1.0
2754,0,0.408243,49,0,0.428684,5861.0,6,0,2,0,2.0
2755,0,0.058308,50,0,0.274044,1221.0,7,0,1,0,2.0
2756,0,0.413053,45,1,1.634589,3571.0,13,0,1,0,1.0
2757,0,0.081377,54,0,0.293553,,4,0,2,1,0.0
2758,0,0.361192,41,0,0.250171,2540.0,4,0,2,0,2.0
2759,0,0.342459,36,0,0.586673,7859.0,9,0,1,0,1.0
2760,0,0.344084,60,0,0.300406,,8,0,1,0,1.0
2761,0,0.27477,60,0,1.58178,12432.0,8,0,5,0,0.0
2762,0,0.274437,40,0,3.313575,14609.0,7,0,0,0,1.0
2763,0,0.213586,64,0,9.732965,,6,0,0,0,3.0
2764,0,0.019928,43,0,0.357867,,7,0,2,0,1.0
2765,0,0.433312,55,0,0.279458,5691.0,4,0,2,0,2.0
2766,0,2.729653,63,0,0.111291,8066.0,10,0,1,0,0.0
2767,0,0.370034,51,0,0.959832,4971.0,6,0,2,0,0.0
2768,0,0.181221,58,0,2.74899,5722.0,9,0,2,0,0.0
2769,0,5.127879,44,0,0.13195,4045.0,5,0,1,0,0.0
2770,0,7.111801,49,0,0.104567,,12,0,0,0,0.0
2771,0,0.136908,49,0,10.0,,7,0,0,2,1.0
2772,0,0.497443,41,3,0.126793,8240.0,10,0,2,0,1.0
2773,0,0.257827,49,0,0.261105,8612.0,8,0,2,0,0.0
2774,0,0.418089,30,1,0.040262,8764.0,10,0,1,0,2.0
2775,0,0.186669,45,0,0.022829,4345.0,9,0,1,0,1.0
2776,0,0.443013,48,4,0.47095,6342.0,11,0,1,0,1.0
2777,0,0.224466,48,0,2.871613,2062.0,5,0,2,0,2.0
2778,0,0.435897,48,0,0.596538,,15,0,1,0,0.0
2779,0,0.058978,51,0,0.047877,530.0,10,0,0,0,1.0
2780,0,0.269165,58,0,0.559864,4583.0,12,0,0,0,1.0
2781,0,0.18563,64,0,0.080419,12243.0,5,0,0,0,0.0
2782,0,0.273589,42,0,0.172196,1650.0,10,0,2,0,1.0
2783,0,0.447886,35,0,0.668748,6767.0,6,0,0,0,2.0
2784,0,0.247905,37,0,0.502563,2850.0,8,0,0,0,0.0
2785,0,0.338685,45,0,0.807625,,12,0,0,0,0.0
2786,0,0.179604,47,0,2.14156,10475.0,9,1,0,0,1.0
2787,0,0.302384,41,0,0.57451,5758.0,4,0,1,0,0.0
2788,0,0.293304,33,0,0.239593,965.0,6,0,1,0,2.0
2789,0,0.21983,45,0,1.194957,2250.0,6,0,1,0,2.0
2790,0,0.458447,54,0,0.080438,10724.0,7,0,0,0,1.0
2791,0,0.109109,60,2,0.64539,7038.0,7,0,0,0,0.0
2792,0,0.278099,44,0,2.857822,,7,0,0,0,0.0
2793,0,0.469602,46,0,0.263229,,12,0,0,0,1.0
2794,0,0.428315,39,0,0.293059,3737.0,8,0,1,0,1.0
2795,0,0.17041,51,0,5.619612,,10,0,2,0,0.0
2796,0,0.082793,40,0,0.796959,,4,0,1,0,1.0
2797,0,0.731202,60,0,0.685924,,9,0,3,0,0.0
2798,0,0.535242,26,0,0.841273,2960.0,4,0,2,0,2.0
2799,0,0.288147,46,0,0.197669,808.0,5,0,0,0,0.0
2800,0,0.514967,56,1,2.41208,,7,0,3,0,0.0
2801,0,0.206613,54,0,3.926829,17602.0,6,0,2,0,0.0
2802,0,0.296031,89,0,0.430944,2181.0,12,0,2,0,2.0
2803,0,0.422339,56,0,0.98972,4095.0,12,0,2,0,0.0
2804,0,0.350288,37,0,1.928723,5305.0,7,0,1,0,
2805,0,0.186739,50,0,2.041746,2279.0,10,0,2,0,0.0
2806,0,0.708181,27,0,2.403926,1207.0,7,0,0,0,0.0
2807,0,0.182672,50,0,0.103016,,12,0,2,0,
2808,0,5.784748,40,0,1.367808,3801.0,6,0,1,0,0.0
2809,0,0.444393,64,0,3.813296,,8,0,3,0,0.0
2810,1,0.340923,44,0,1.228756,5873.0,7,0,0,0,1.0
2811,0,0.356609,50,4,3.86511,15423.0,8,0,0,0,2.0
2812,0,0.430098,43,0,0.601938,3856.0,10,0,3,0,0.0
2813,0,0.284628,76,0,0.959067,,10,0,2,0,0.0
2814,0,0.239638,47,0,0.58143,8791.0,7,0,0,0,1.0
2815,0,0.338601,77,0,1.154461,7656.0,8,0,1,0,0.0
2816,0,0.575187,63,0,1.573774,3006.0,5,0,1,2,1.0
2817,0,0.169036,58,0,0.146514,5308.0,5,0,1,0,
2818,0,0.376159,57,0,0.663183,7616.0,13,0,0,0,0.0
2819,0,0.200847,57,0,0.627036,,6,0,1,0,0.0
2820,0,0.223867,25,0,0.31576,13505.0,2,0,0,0,0.0
2821,0,0.755489,48,0,0.89071,15448.0,4,0,0,0,0.0
2822,0,9.400224,63,2,0.211601,2756.0,11,0,1,0,1.0
2823,0,0.08131,51,0,0.209762,5738.0,7,0,1,0,1.0
2824,0,0.392302,32,0,0.280448,8215.0,7,1,0,0,2.0
2825,0,0.081562,51,0,0.136756,3176.0,12,1,1,0,1.0
2826,0,0.445083,75,0,0.258106,7224.0,7,0,2,0,1.0
2827,0,0.060853,69,0,5.375948,5600.0,9,0,1,1,1.0
2828,0,0.048097,51,0,0.159734,,8,0,3,0,
2829,0,0.365715,65,1,0.20522,7096.0,6,0,0,0,1.0
2830,0,0.150343,46,0,0.708656,2038.0,6,0,1,0,3.0
2831,0,0.562405,28,0,0.171827,10418.0,9,0,1,0,0.0
2832,1,0.202826,39,0,0.205442,2872.0,4,0,0,3,1.0
2833,0,0.378153,73,0,0.141472,4319.0,4,0,2,0,1.0
2834,0,0.340433,48,0,0.617422,14732.0,7,0,1,98,2.0
2835,0,0.127693,48,0,0.458222,7310.0,12,0,1,0,0.0
2836,0,0.488569,47,0,1.038553,,7,0,1,0,0.0
2837,0,7.042221,78,1,0.776543,,4,0,3,0,0.0
2838,0,0.335369,74,0,2.4394,3042.0,8,0,2,0,0.0
2839,0,0.270548,83,0,0.320094,6739.0,4,0,1,0,0.0
2840,1,0.554542,49,1,0.14918,6546.0,12,0,1,0,0.0
2841,0,0.611235,56,0,0.21826,2503.0,7,1,1,0,0.0
2842,0,0.108733,30,0,5.302793,1931.0,6,0,0,0,0.0
2843,0,0.165867,72,0,0.055154,6156.0,4,0,1,0,0.0
2844,0,0.126532,35,0,2.303565,4249.0,8,0,1,0,1.0
2845,0,0.065953,55,0,2.283965,27605.0,14,0,1,0,1.0
2846,0,0.16139,36,0,0.834149,5060.0,5,0,2,0,0.0
2847,0,0.085853,43,0,0.203423,20981.0,9,0,0,0,0.0
2848,0,0.390045,40,0,1.13885,,11,0,2,0,0.0
2849,0,0.028712,43,0,0.225379,1396.0,6,0,0,1,2.0
2850,0,0.140252,44,0,0.337852,2006.0,4,0,1,0,2.0
2851,0,0.289574,44,1,0.794289,12724.0,12,0,1,0,2.0
2852,0,0.335979,63,0,0.331175,20027.0,7,0,2,0,0.0
2853,0,0.262295,36,0,0.162308,2628.0,6,0,0,0,2.0
2854,0,0.17819,55,0,0.480012,3400.0,7,1,0,0,0.0
2855,0,0.261463,69,0,1.104812,1929.0,8,0,4,0,
2856,0,0.231406,44,0,2.395184,1153.0,11,0,1,0,0.0
2857,0,0.434441,41,0,1.346075,8731.0,7,0,0,0,0.0
2858,0,0.198293,48,0,3.890318,5874.0,14,0,0,0,0.0
2859,0,0.27399,68,0,0.81786,4956.0,8,0,1,0,1.0
2860,0,0.287921,54,0,0.48692,1603.0,4,0,0,0,0.0
2861,0,0.108584,44,0,5.125684,18250.0,4,0,2,0,0.0
2862,0,0.266837,58,0,0.384862,3285.0,7,0,1,0,0.0
2863,0,0.41486,36,0,1.732972,7531.0,6,0,0,0,0.0
2864,0,7.783159,61,1,2.739773,,9,0,0,0,1.0
2865,0,0.210872,57,0,0.036093,4219.0,6,0,3,0,0.0
2866,0,0.045538,47,0,0.640613,6204.0,8,0,1,0,0.0
2867,0,0.158664,40,0,0.162339,,9,0,2,0,1.0
2868,0,0.493254,39,0,0.15121,5562.0,5,0,1,0,0.0
2869,0,0.132015,59,0,0.22223,7299.0,8,0,1,0,1.0
2870,0,0.277654,69,0,0.069238,,9,0,1,0,0.0
2871,0,0.197777,43,0,1.613791,5755.0,7,0,1,0,1.0
2872,1,0.105762,58,0,0.43692,5383.0,7,0,0,0,1.0
2873,0,0.038067,22,0,2.215224,5915.0,10,0,2,0,0.0
2874,0,0.311496,43,0,0.852431,5207.0,8,0,3,0,
2875,0,0.228621,51,98,0.570404,1774.0,7,0,0,0,0.0
2876,0,0.180471,39,0,0.215496,,4,0,2,1,1.0
2877,1,0.219551,38,3,0.388679,835.0,11,0,0,0,0.0
2878,0,0.013233,42,0,0.986283,9452.0,3,0,2,0,0.0
2879,0,0.284075,56,0,0.428233,9529.0,4,0,2,0,0.0
2880,1,0.148296,49,0,0.294306,,10,0,1,0,1.0
2881,0,9.131675,21,0,0.601324,,13,0,0,0,1.0
2882,0,0.284078,22,0,2.47715,892.0,11,0,0,0,1.0
2883,0,0.175446,43,0,0.738604,2161.0,4,0,1,0,1.0
2884,0,0.130621,58,0,2.195865,5632.0,8,0,0,0,0.0
2885,0,0.418966,21,0,0.044725,5477.0,8,0,1,0,0.0
2886,0,0.691876,45,0,0.700287,4112.0,8,1,2,0,0.0
2887,0,1.284012,44,0,0.521547,6602.0,8,0,2,1,0.0
2888,0,0.22797,71,0,0.20026,4960.0,7,0,2,0,
2889,1,0.23324,46,1,0.748766,5413.0,8,0,0,0,2.0
2890,0,0.301522,57,0,1.608514,,12,0,1,0,0.0
2891,0,0.146699,53,2,0.674792,10781.0,5,0,2,0,1.0
2892,0,1.149107,22,0,0.13642,,5,0,1,0,0.0
2893,0,3.137487,62,0,1.057094,1695.0,8,0,1,0,0.0
2894,0,0.669292,55,0,2.436686,,7,0,1,0,0.0
2895,0,0.22382,59,1,0.729005,,9,0,0,0,2.0
2896,0,0.369375,90,0,0.564855,,4,0,1,0,2.0
2897,0,0.124164,22,0,0.268865,,5,3,2,0,0.0
2898,0,0.481923,76,0,0.958717,,13,0,1,0,0.0
2899,0,0.148489,47,0,0.391942,1809.0,9,0,1,0,1.0
2900,0,0.070166,56,0,10.0,9213.0,10,0,0,0,2.0
2901,0,0.387233,51,0,2.358022,2917.0,8,0,4,0,0.0
2902,0,0.751106,46,0,0.827438,4536.0,13,0,1,0,1.0
2903,0,0.301483,44,0,1.074405,16060.0,5,0,2,0,0.0
2904,0,0.052856,56,0,0.513584,7383.0,7,0,0,0,0.0
2905,0,0.242752,30,0,1.062143,1335.0,8,0,0,0,1.0
2906,0,0.367693,62,0,1.239248,1193.0,10,0,0,0,0.0
2907,0,0.177188,46,0,0.234944,,6,0,3,0,2.0
2908,0,0.498009,36,0,0.450443,1862.0,5,0,2,0,0.0
2909,0,0.669303,45,0,0.891336,8257.0,9,0,2,0,1.0
2910,0,0.273085,69,0,0.99924,5083.0,2,0,0,0,0.0
2911,0,0.203028,44,0,0.444734,5610.0,15,0,2,0,3.0
2912,0,0.251953,57,5,0.373509,,7,0,1,0,0.0
2913,0,0.342691,41,0,1.219121,19793.0,10,1,0,0,2.0
2914,0,0.196324,62,1,1.180419,47766.0,8,0,1,0,0.0
2915,0,0.304426,61,0,0.356044,3932.0,5,0,0,1,1.0
2916,0,0.01029,77,0,0.049889,,8,0,0,0,0.0
2917,0,9.619661,49,0,1.22822,5313.0,7,0,0,0,1.0
2918,0,0.30035,61,0,1.734604,3992.0,7,0,1,0,1.0
2919,1,0.158021,53,0,1.254528,,11,0,1,1,1.0
2920,0,0.25486,70,1,4.978516,,8,0,1,1,0.0
2921,1,0.309798,41,5,1.608056,1981.0,6,0,0,0,0.0
2922,0,0.103338,62,0,0.830773,,9,0,1,0,1.0
2923,1,0.159488,49,0,0.20278,3243.0,9,0,2,0,1.0
2924,0,0.609148,51,0,0.557945,624.0,6,0,3,0,2.0
2925,0,0.149208,53,0,0.473938,7015.0,7,0,3,0,0.0
2926,0,0.123247,55,1,0.802539,4766.0,8,0,1,0,2.0
2927,0,0.468432,50,0,0.13526,14433.0,6,0,1,0,1.0
2928,0,0.368909,55,0,1.18548,6624.0,3,0,0,0,0.0
2929,0,0.42763,74,0,0.296427,1505.0,9,0,1,0,0.0
2930,0,0.432476,65,1,0.903616,825.0,7,0,3,0,2.0
2931,0,3.885057,64,0,0.33764,2763.0,9,0,1,0,0.0
2932,0,0.567054,45,0,0.518698,2980.0,8,3,1,0,2.0
2933,0,0.369559,39,0,0.20409,,14,0,0,0,0.0
2934,0,0.448965,65,0,0.218968,4880.0,10,0,1,0,3.0
2935,0,0.46431,64,0,1.102409,12172.0,12,0,0,0,1.0
2936,0,0.040617,72,0,1.844188,1702.0,9,0,0,1,1.0
2937,0,0.277463,43,0,0.568914,10638.0,9,0,1,0,1.0
2938,0,0.22811,48,0,2.714966,,9,0,2,0,1.0
2939,0,0.089837,29,0,2.047356,977.0,11,0,0,0,1.0
2940,0,0.376789,46,0,0.806996,14158.0,7,0,0,0,0.0
2941,0,0.252353,65,0,0.184944,5296.0,10,0,2,0,0.0
2942,0,0.263266,45,0,0.816729,6725.0,8,0,1,0,0.0
